"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","REALGDPFORECAST","TOT","AGRWTH","A","2023",0.894705291788684,
"POL","REALGDPFORECAST","TOT","AGRWTH","A","2024",2.05053776382502,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1961",5.46940256638355,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1962",6.65356494776468,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1963",5.92134537110206,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1964",6.56762883807006,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1965",7.47643134864051,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1966",4.07792505438255,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1967",7.54438479755225,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1968",8.87555047539176,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1969",2.12077212770448,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1970",9.11382317544323,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1971",6.63165235583833,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1972",8.01569621288003,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1973",11.20067106898,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1974",1.14286038386502,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1975",-4.347631037364,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1976",6.90023098479248,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1977",5.60259728864129,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1978",2.81596611447486,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1979",5.63893735016499,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1980",4.58934013695128,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1981",1.61810349301919,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1982",2.13537527402154,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1983",-0.173113066150132,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1984",-1.87997958429492,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1985",2.80743959385158,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1986",4.14095566190791,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1987",6.38139387536555,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1988",7.48910805764381,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1989",6.4406389012796,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1990",3.95052333196318,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1991",4.36820646896799,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1992",1.08947647303369,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1993",-2.04327704141976,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1994",0.964838232018633,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1995",4.28278040332074,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1996",3.5042473975217,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1997",4.40086727536692,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1998",4.8079634783107,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","1999",3.90657713284256,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.81617788142071,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.9436724647839,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2002",0.770924127311273,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2003",-0.930521132341035,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2004",1.78873575347668,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2005",0.78184811549476,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2006",1.62503385475943,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2007",2.50657995404657,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.31924806064215,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2009",-3.12207960230278,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.73762527658139,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2011",-1.69616467151906,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2012",-4.05729384392278,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2013",-0.92264429895786,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.792189938481596,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.79204630999446,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.01948621744564,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2017",3.50634382107694,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.84932631757835,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2019",2.68276030431574,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2020",-8.30051594845976,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2021",5.50275717047356,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2022",6.68733410594116,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2023",2.54750332862657,
"PRT","REALGDPFORECAST","TOT","AGRWTH","A","2024",1.47832360474565,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","1993",1.90132729295842,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","1994",6.20553028279241,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","1995",5.84349537521491,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","1996",6.61989812050715,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","1997",5.92583708362997,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","1998",4.07609747887875,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","1999",-0.105914962121694,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2000",1.16652651824112,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2001",3.25378398108975,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2002",4.50944413787025,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2003",5.49908307699157,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2004",5.27888071983024,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2005",6.62346125645064,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2006",8.49317674533846,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2007",10.8320288146311,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2008",5.57488634352616,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2009",-5.45553286715979,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2010",6.71663275133667,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2011",2.6714527776464,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.3188022455628,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2013",0.632740007294184,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.69718980572332,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2015",5.16718160752188,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.94395086227141,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.93806867781305,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2018",4.03038971301626,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2019",2.50972314525859,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2020",-3.33624467438849,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2021",4.86326376558765,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2022",1.66870294063929,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2023",1.27841685308712,
"SVK","REALGDPFORECAST","TOT","AGRWTH","A","2024",2.00570740608474,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1961",12.5379498889855,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1962",10.0060150523019,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1963",9.45268158944202,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1964",5.26963538165501,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1965",6.25338735232264,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1966",7.24593638376897,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1967",4.34030955196442,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1968",6.5968877061411,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1969",8.90757292281316,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1970",4.24563138571884,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1971",4.64659366803497,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1972",8.14911786218432,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1973",7.79526236209907,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1974",5.61667539172867,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1975",0.541824951190291,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1976",3.30418027728024,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1977",2.83930288811818,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1978",1.46334724298424,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1979",0.043291705798157,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1980",1.29818916570402,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1981",-0.134110825504819,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1982",1.24679907049609,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1983",1.77044661027427,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1984",1.78340978495578,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1985",2.32209267657348,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1986",3.25334167602164,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1987",5.54774967992605,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1988",5.09319846784702,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1989",4.82788540333246,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1990",3.78344684525426,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1991",2.54300286521669,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1992",0.930666877909098,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1993",-1.03148932121973,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.38222833152711,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1995",2.75821761541271,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1996",2.66056160429644,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1997",3.70249462716614,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1998",4.39310073452256,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.49067902343657,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2000",5.24581727057816,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2001",3.93300276489272,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2002",2.73094832930996,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2003",2.98193631644672,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2004",3.12262960907913,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2005",3.65208787178335,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2006",4.10288415082858,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.60464171624349,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.887157176347162,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2009",-3.76319301875566,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2010",0.162919517758227,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2011",-0.814292096009728,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2012",-2.95901280896441,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2013",-1.40334186790638,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2014",1.39567770597502,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2015",3.83861889085162,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2016",3.03777414172445,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.97567070744534,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.28455883702816,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.9839662230883,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2020",-11.3254383222864,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2021",5.5195949732682,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2022",5.45182918855788,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2023",2.08214854243929,
"ESP","REALGDPFORECAST","TOT","AGRWTH","A","2024",1.85044904557516,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1961",5.68129280203455,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1962",4.2590472284411,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1963",5.32793378929275,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1964",6.82116450201607,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1965",3.82150758610278,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1966",2.09084428911646,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1967",3.36538858014637,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1968",3.63850566408377,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1969",5.00907521738584,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1970",6.47367392154346,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1971",0.944646239622648,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1972",2.28873879882145,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1973",3.96798112771374,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1974",3.19819563017523,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1975",2.55286267409431,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1976",1.05810486510045,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1977",-1.59625858362918,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1978",1.75154804264433,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1979",3.84000351359825,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1980",1.69997141828146,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1981",0.454830446796071,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1982",1.24866467651434,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1983",1.9006386884492,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1984",4.22953524724196,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1985",2.16037374302411,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1986",2.69132318774636,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1987",3.35384297171399,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1988",2.5590387035241,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1989",2.65480691001977,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1990",0.754674752504043,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1991",-1.14597486219255,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1992",-1.15859273795319,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1993",-2.06561638374901,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1994",3.79113235201472,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1995",4.14450728455279,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1996",1.58862230099073,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1997",3.25504291709457,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1998",4.22919965348872,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.01041413565766,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.92004369747709,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.56413447950886,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2002",2.22227300556113,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2003",2.42985639843469,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2004",3.85319340731627,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2005",2.85499381994713,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2006",4.89119820956372,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.55518650244105,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2008",-0.607761392518581,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2009",-4.24528737868265,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2010",5.67995008233427,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2011",3.2551966385904,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2012",-0.28915375401775,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.15152006732197,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.75855228262731,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2015",4.24594701639808,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.84606903284502,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.8083733641317,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.02634660170839,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2019",2.02106427950088,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2020",-2.32360473982527,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2021",5.94173519894963,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2022",2.9112919339773,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2023",-0.276938799505321,
"SWE","REALGDPFORECAST","TOT","AGRWTH","A","2024",1.36365203730175,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1966",2.41128298995096,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1967",3.00068656354704,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1968",3.69745922208304,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1969",5.60744129768941,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1970",6.35875402792695,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1971",4.07544256328218,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1972",3.20050869012317,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1973",3.04990757855794,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1974",1.45490782262102,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1975",-7.28317454081115,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1976",-1.40367604216329,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1977",2.43365208982488,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1978",0.409083757277202,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1979",2.49151214416261,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1980",4.6019773723373,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1981",1.63126111208989,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1982",-1.34024341435597,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1983",0.604671816843281,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1984",3.06731813309628,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1985",3.71286990626438,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1986",1.83628264464346,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1987",1.54229608685735,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1988",3.28290197647481,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1989",4.43101833450832,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1990",3.71262776638155,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1991",-0.929074869642889,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1992",-0.144943063139009,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.144380612404858,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1994",1.30118903521395,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1995",0.554959530635289,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1996",0.470301768239764,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1997",2.2323081131088,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1998",2.93737356007737,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","1999",1.64699649761618,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.07270353405814,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.63690719772118,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2002",-0.0643265429284519,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2003",-0.0792888697425883,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2004",2.55693864450547,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2005",2.82321282163751,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2006",4.15154721824251,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.93063152594293,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2008",2.69912474040566,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2009",-2.30407580963357,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2010",3.21493617502516,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.88376053800395,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.2076293264277,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.83726220840291,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.31499433752759,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.58998000510602,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.07288821186662,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.42743943501843,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.86682800756934,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.16110997043024,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2020",-2.50673431952984,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2021",4.22128078987479,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2022",2.13408527898051,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2023",0.644856285846323,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2024",1.21462289277754,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1971",5.56789575003688,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1972",7.42600645251812,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1973",3.26177791705824,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1974",5.59419336890832,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1975",7.17313725959822,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1976",10.4630374541879,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1977",3.40481488974296,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1978",1.50450961594906,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1979",-0.624494044177281,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1980",-2.44578920827025,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1981",4.8551603475357,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1982",3.56282826750585,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1983",4.96905781976653,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1984",6.7117839949764,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1985",4.24158221641071,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1986",7.01528812230497,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1987",9.48427815792173,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1988",2.12035074813611,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1989",0.251642288880019,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1990",9.25530647345551,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1991",0.926513735124299,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1992",5.98428635606798,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1993",8.0420205896984,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1994",-5.45566315676847,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1995",7.19121856302363,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1996",7.0053194269902,
